@id,name,place,type,@geometry,lon,lat,landuse,name:kn,operator,short_name,admin_level,boundary,is_in,website,source,alt_name,wikipedia,name:ml,old_name,addr:postcode,name:ta,name:kn:iso15919,wikidata,@relations,addr:city,official_name,name:en,note,fixme,full_name,schools_nearby,parks_nearby,metro_nearby_km,avg_rent,safety_score
node/11745792240,Kirloskar Colony,neighbourhood,,,77.5396827,12.9993557,,,,,,,,,,,,,,,,,,,,,,,,,9,8,2.37,15000,4.1
node/11758553976,Madeena Nagar,neighbourhood,,,77.6099861,12.9067393,,,,,,,,,,,,,,,மதீனா நகர்,,,,,,,,,,7,1,1.5,40000,5.0
node/11773440438,Bangarappa Nagar,neighbourhood,,,77.5276422,12.9250188,,ಬಂಗಾರಪ್ಪ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,14,7,1.9,30000,7.3
node/11773801243,RHB Colony,neighbourhood,,,77.6969701,12.9938608,,,,,,,,,,,,,,,,,,,,,,,,,4,8,4.83,80000,7.7
node/11774065733,Fatima Layout,neighbourhood,,,77.6267123,13.0487624,,,,,,,,,,,,,,,,,,,,,,,,,13,8,3.66,40000,6.8
node/11777696136,Ilyas Nagar,neighbourhood,,,77.569309,12.9070386,,,,,,,,,,,,,,,,,,,,,,,,,3,6,1.6,75000,4.4
node/11778631761,Pillaganahlli,neighbourhood,,,77.581898,12.8472785,,,,,,,,,,,,,,,,,,,,,,,,,13,1,4.46,80000,6.5
node/11801508329,JHBCS Layout,neighbourhood,,,77.564076,12.9122113,,,,,,,,,,,,,,,,,,,,,,,,,11,7,2.08,50000,7.6
node/11801880275,Kumaraswamy Layout 1st Stage,neighbourhood,,,77.5637984,12.9078373,,,,,,,,,,,,,,,,,,,,,,,,,8,5,3.2,50000,8.5
node/11801880276,Kumaraswamy Layout 2nd Stage,neighbourhood,,,77.5580746,12.9059,,,,,,,,,,,,,,,,,,,,,,,,,10,7,4.64,50000,6.2
node/11801911781,Vikram Nagar,neighbourhood,,,77.5613308,12.8994971,,,,,,,,,,,,,,,,,,,,,,,,,12,1,1.81,30000,7.0
node/11801911782,Chandra Nagar,neighbourhood,,,77.5631064,12.9008645,,,,,,,,,,,,,,,சந்த்ரா‌ நகர்,,,,,,,,,,14,8,3.8,30000,5.8
node/11801945155,Bendre Nagar,neighbourhood,,,77.5639218,12.910206,,,,,,,,,,,,,,,,,,,,,,,,,14,7,3.51,60000,4.1
node/11801945156,Minaz Nagara,neighbourhood,,,77.5617023,12.9119432,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1.6,30000,7.6
node/11812207736,Shamanna Reddy Layout,neighbourhood,,,77.6932286,12.9705428,,,,,,,,,,,,,,,,,,,,,,,,,7,10,0.73,20000,5.7
node/11817854571,Yashoda Nagar,neighbourhood,,,77.5921065,13.0782791,,,,,,,,,,,,,,,,,,,,,,,,,6,3,2.66,80000,4.7
node/11837312647,MLA Layout,neighbourhood,,,77.5906795,13.0179119,,,,,,,,,,,,,,,,,,,,,,,,,15,8,1.13,50000,4.7
node/11880571706,Subramanya Nagar 2nd Stage,neighbourhood,,,77.5559556,13.0071764,,,,,,,,,,,,,,,சுப்ரமண்யா நகர்‌ கட்டம்  2,,,,,,,,,,3,5,1.76,80000,5.8
node/11880637076,Prakruthi Nagar,neighbourhood,,,77.6157367,13.0978966,,,,,,,,,,,,,,,,,,,,,,,,,8,3,2.7,50000,9.1
node/11932360084,Kaveri Layout,neighbourhood,,,77.5599278,13.0960152,,,,,,,,,,,,,,,,,,,,,,,,,12,7,2.79,20000,4.5
node/11969539839,Pramodha Layout,neighbourhood,,,77.5278756,12.9361971,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1.71,60000,6.8
node/11987328050,Kenchenahalli,neighbourhood,,,77.5132978,12.9267912,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4.67,20000,7.7
node/11987347815,Ideal Homes Layout,neighbourhood,,,77.5142956,12.9326889,,,,,,,,,,,,,,,,,,,,,,,,,6,5,3.51,30000,4.5
node/12031544035,Chikkabommasandra,neighbourhood,,,77.5803933,13.0916685,,ಚಿಕ್ಕಬೊಮ್ಮಸಂದ್ರ,,,,,,,,,,,,,,,,,,,,,,,12,8,1.93,80000,8.3
node/12032654131,Doctors Layout,neighbourhood,,,77.6581854,13.0053365,,,,,,,,,,,,,,,,,,,,,,,,,10,9,3.06,80000,5.7
node/12040963494,Sir M. Visvesvaraya Layout,neighbourhood,,,77.6728073,12.8819431,,,,SMV Layout,,,,,,,,,,,,,,,,,,,,,15,8,0.47,30000,6.2
node/12061099245,Royal Residency Layout,neighbourhood,,,77.6119816,12.8811713,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0.32,80000,8.3
node/12073167139,Tunga Nagar,neighbourhood,,,77.4850273,12.9918039,,,,,,,,,,,,,,,,,,,,,,,,,13,6,1.6,50000,4.5
node/12095364735,SHBCS Layout,neighbourhood,,,77.639603,12.928663,,,,,,,,,,,,,,,,,,,,,,,,,10,2,3.76,20000,4.9
node/12104424609,JK Pura,neighbourhood,,,77.6007103,12.9513932,,,,,,,,,,,,,,,,,,,,,,,,Jalakanteshwara Pura,5,3,3.99,60000,9.3
node/12107512071,Achaiah Chetty Layout,neighbourhood,,,77.5830111,13.0134746,,,,,,,,,,,,,,,,,,,,,,,,,5,10,1.72,80000,8.2
node/12107537237,MLA Layout,neighbourhood,,,77.5638494,13.0418249,,,,,,,,,,,,,,,,,,,,,,,,,4,9,3.31,60000,5.4
node/12107621914,Rajajinagara 1st N Block,neighbourhood,,,77.5523052,13.0051771,,,,,,,,,,,,,,,,,,,,,,,,,8,10,2.26,75000,9.3
node/12120352167,Srikantan Layout,neighbourhood,,,77.5820053,12.9880639,,,,,,,,,,,,,,,,,,,,,,,,,10,7,3.45,15000,6.3
node/12150911601,Gorkamantapalya,neighbourhood,,,77.6645583,12.9763286,,,,,,,,,,,,,,,,,,,,,,,,,15,9,0.71,60000,9.1
node/12150911602,Nagavarapalaya,neighbourhood,,,77.6640138,12.9898882,,,,,,,,,,,,,,,,,,,,,,,,,8,4,1.8,60000,9.4
node/12150911631,Byrasandra,neighbourhood,,,77.6657841,12.9822173,,ಬೈರಸಂದ್ರ,,,,,,,,,,,,,,,,,,,,,,,14,10,2.68,75000,8.1
node/12161093396,Kankanpalya,neighbourhood,,,77.5839833,12.9421193,,ಕಂಕನಪಾಳ್ಯ,,,,,,,,,,,,,,,,,,,,,,,5,3,1.25,75000,4.3
node/12161142137,Chinnayanapalya,neighbourhood,,,77.6009079,12.9479159,,ಚಿನ್ನಯ್ಯನಪಾಳ್ಯ,,,,,,,,,,,,,,,,,,,,,,,7,1,0.33,50000,7.8
node/12161142138,Pudupadacheri,neighbourhood,,,77.6004437,12.9597921,,,,,,,,,,,,,,,,,,,,,,,,,5,9,1.46,75000,5.2
node/12174147910,D'Souza Nagar,neighbourhood,,,77.5326392,12.9321399,,,,,,,,,,,,,,,,,,,,,,,,,9,4,4.23,15000,6.3
node/12210283198,Abbaiah Reddy Layout,neighbourhood,,,77.680936,12.9792262,,,,,,,,,,,,,,,,,,,,,,,,,14,7,4.43,30000,8.8
node/12215405971,Krishnappa Garden,neighbourhood,,,77.6593253,12.9774564,,,,,,,,,,,,,,,,,,,,,,,,,6,5,2.03,20000,7.3
node/12252173604,Geleyara Balaga Layout,neighbourhood,,,77.5061497,13.0712823,,,,,,,,,,,,,,,,,,,,,,,,,10,8,0.47,30000,8.5
node/12257828361,Soundarya Layout,neighbourhood,,,77.4967968,13.066906,,,,,,,,,,,,,,,,,,,,,,,,,15,2,3.45,30000,9.4
node/12273251696,Muniswamappa Layout,neighbourhood,,,77.4903689,13.0441126,,,,,,,,,,,,,,,,,,,,,,,,,14,2,4.3,75000,6.8
node/12288219219,Defence Layout,neighbourhood,,,77.5847273,13.0613024,,,,,,,,,,,,,,,,,,,,,,,,,13,2,2.78,75000,7.0
node/12298364843,LRDE Layout,neighbourhood,,,77.7000388,12.9691435,,,,,,,,,,,,,,,,,,,,,,,,,6,8,0.57,50000,7.9
node/12300691416,Alfa Gardens,neighbourhood,,,77.7205333,13.0065256,,,,,,,,,,,,,,,,,,,,,,,,,7,6,3.57,60000,8.6
node/12343238242,MSR Layout,neighbourhood,,,77.701236,12.9519005,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.07,20000,9.1
node/12366318056,Nelagedaranahalli,neighbourhood,,,77.5047107,13.0308565,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.69,60000,9.2
node/12367522144,Hanuman Nagar,neighbourhood,,,77.6561147,12.9700949,,,,,,,,,,,,,,,,,,,,,,,,,12,9,3.45,80000,9.0
node/12441154157,Thimanahalli,neighbourhood,,,77.5369629,12.9768749,,,,,,,,,,,,,,,,,,,,,,,,,14,1,0.59,75000,6.9
node/12441386569,Arkavathy Layout 17th Block,neighbourhood,,,77.6411292,13.0560811,,,,,,,Arkavathy Layout,,,,,,,,,,,,,,,,,,15,9,3.76,40000,6.8
node/12441386574,Arkavathy Layout 5th Block,neighbourhood,,,77.6405632,13.0634049,,,,,,,,,,,,,,,,,,,,,,,,,13,4,4.8,60000,6.9
node/12441715408,Arkavathy Layout 11th Block,neighbourhood,,,77.6260981,13.0596973,,,,,,,,,,,,,,,,,,,,,,,,,7,2,4.24,80000,8.6
node/12450827690,NeoTown,neighbourhood,,,77.6605511,12.8221373,,,,,,,,,,,,,,,,,,,,,,,,,11,7,3.58,30000,4.6
node/12458448933,GarvebhaviPalya,neighbourhood,,,77.6345825,12.8950661,,,,,,,,,,GarvebhaviPalya,,,,,,,,,,,,,,,10,1,0.74,15000,8.8
node/12459196485,Papaiah Layout,neighbourhood,,,77.6548058,13.0271602,,,,,,,,,,,,,,,,,,,,,,,,,15,3,1.99,60000,6.8
node/12464856195,Yarappana Bande,neighbourhood,,,77.6834679,13.0945448,,,,,,,,,,,,,,,,,,,,,,,,,15,1,2.3,80000,4.7
node/12508633929,Ganigarapalya,neighbourhood,,,77.5317085,12.8731989,,,,,,,,,,,,,,,,,,,,,,,,,14,5,1.29,40000,7.3
node/12511444266,Jai Bheema Nagar,neighbourhood,,,77.6169759,12.9194294,,,,,,,,,,,,,,,,,,,,,,,,,14,10,3.47,75000,5.7
node/12511863424,Vasanthapura,neighbourhood,,,77.5498322,12.8982552,,,,,,,,,,,,,,,,,,,,,,,,,9,8,3.95,75000,6.0
node/12532200073,Geetha Colony,neighbourhood,,,77.5854935,12.9297257,,,,,,,,,,,,,,,,,,,,,,,,,15,4,3.43,30000,6.6
node/12547095010,Telecom Layout 10th Block,neighbourhood,,,77.6297222,13.0411786,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.15,20000,4.6
node/12555764495,Chikka Kammanahalli,neighbourhood,,,77.5998983,12.8487154,,,,,,,,,,,,,,,,,,,,,,,,,7,9,4.42,30000,7.0
node/12555786507,IDBI Layout,neighbourhood,,,77.5861144,12.861657,,,,,,,,,,,,,,,,,,,,,,,,,10,10,4.52,40000,5.8
node/12555786567,Kalena Agrahara,neighbourhood,,,77.5911918,12.8658068,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1.5,75000,6.6
node/12555786568,Doddakammanahalli,neighbourhood,,,77.5992545,12.8583256,,,,,,,,,,,,,,,,,,,,,,,,,15,1,1.84,40000,7.9
node/12629973368,BHCS Layout,neighbourhood,,,77.5283825,12.9013482,,,,,,,,,,,,,,,,,,,,,,,,,9,6,2.29,80000,6.8
node/12630280575,KFSC Layout,neighbourhood,,,77.6331469,13.0123352,,,,,,,,,,,,,,,,,,,,,,,,,15,6,1.43,50000,7.4
node/12656262841,B Channasandra,neighbourhood,,,77.6602721,13.0099152,,,,,,,,,,Channasandra,,,,,,,,,,,,,,,12,9,1.53,15000,8.9
node/12657922332,Chikka Banasawadi,neighbourhood,,,77.6470247,13.0071136,,,,,,,,,,,,,,,,,,,,,,,,,5,10,4.77,15000,9.0
node/12657922333,Subbayanapalya,neighbourhood,,,77.641848,13.0081041,,,,,,,,,,,,,,,,,,,,,,,,,12,10,4.45,60000,5.4
node/12657922334,Saitpalya,neighbourhood,,,77.629416,13.0115982,,,,,,,,,,,,,,,,,,,,,,,,,9,6,0.34,30000,5.2
node/12657922335,Kariyannanapalya,neighbourhood,,,77.6286113,13.0141331,,,,,,,,,,,,,,,,,,,,,,,,,13,7,0.59,40000,8.8
node/12672580967,Janatha Colony,neighbourhood,,,77.6960796,12.8694807,,,,,,,,,,,,,,,,,,,,,,,,,13,1,2.65,50000,7.6
node/12675443759,Subbarayappana Palya,neighbourhood,,,77.4200749,12.8791658,,,,,,,,,,,,,,,,,,,,,,,,,8,1,3.17,15000,6.6
node/12704524925,Kasturi Nagar 2nd Stage,neighbourhood,,,77.6618586,13.0014412,,,,,,,,,,,,,,,,,,,,,,,,,13,10,4.43,20000,5.8
node/12712362612,Jai Jawan Nagar,neighbourhood,,,77.642654,13.0071751,,,,,,,,,,,,,,,,,,,,,,,,,10,6,2.74,40000,5.2
node/12765434578,RMS Colony,neighbourhood,,,77.5767307,13.0395646,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1.84,40000,6.3
node/12770513049,Gurudarshan Layout,neighbourhood,,,77.5610766,13.0719654,,,,,,,,,,,,,,,,,,,,,,,,,10,7,4.23,30000,7.8
node/12772730586,Chamundeshwari Layout,neighbourhood,,,77.5555723,13.0667714,,ಚಾಮುಂಡೇಶ್ವರಿ ಲೇಔಟ್,,,,,,,,,,,,,,,,,,,,,,,8,7,0.8,40000,5.3
node/12794021936,Vaishnavi Layout,neighbourhood,,,77.5529965,13.0768415,,,,,,,,,,,,,,,,,,,,,,,,,6,10,2.84,60000,7.4
node/12797123072,AMS Layout,neighbourhood,,,77.5585759,13.0877316,,,,,,,,,,,,,,,,,,,,,,,,,5,7,3.71,80000,6.9
node/12805665230,Narasipura Layout,neighbourhood,,,77.5604872,13.0822398,,,,,,,,,,,,,,,,,,,,,,,,,11,7,3.62,60000,7.6
node/12805665231,HMT Layout,neighbourhood,,,77.5625432,13.0847453,,,,,,,,,,,,,,,,,,,,,,,,,15,6,2.57,30000,9.4
node/12805665474,HMT Colony,neighbourhood,,,77.5575408,13.0837969,,,,,,,,,,Defence Layout,,,,,,,,,,,,,,,11,4,3.56,80000,6.8
node/12820381008,Byraveshwara Nagara,neighbourhood,,,77.491124,13.0373801,,,,,,,,,,,,,,,,,,,,,,,,,8,10,2.24,30000,8.2
node/12820381011,Venugopala Nagara,neighbourhood,,,77.4939859,13.0397318,,,,,,,,,,,,,,,,,,,,,,,,,7,7,3.36,75000,4.2
node/12827725975,Chinnanna Layout,neighbourhood,,,77.6110603,13.0256105,,,,,,,,,,,,,,,,,,,,,,,,,3,8,4.04,30000,4.7
node/12833132934,Cholanayakanahalli,neighbourhood,,,77.5975272,13.0364498,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2.35,60000,5.4
node/12833133744,RBI Colony,neighbourhood,,,77.5885498,13.0287777,,,,,,,,,,,,,,,,,,,,,,,,,14,9,0.81,75000,8.2
node/12836271367,Krishnappa Block,neighbourhood,,,77.5900049,13.0201254,,,,,,,,,,,,,,,,,,,,,,,,,11,6,4.79,20000,8.9
node/12850046729,Dollar Scheme Colony,neighbourhood,,,77.6195361,12.9181537,,,,,,,,,,,,,,,,,,,,,,,,,7,6,2.15,80000,8.8
node/12850079672,Sri Sai Layout,neighbourhood,,,77.64454,13.0395959,,,,,,,,,,,,,,,,,,,,,,,,,5,8,1.73,40000,8.1
node/12875676574,Balaji Layout,neighbourhood,,,77.6068291,12.9263886,,,,,,,,,,,,,,,,,,,,,,,,,15,10,1.38,30000,8.4
node/12887221981,Chamundi Nagara,neighbourhood,,,77.5993048,13.0341222,,,,,,,,,,,,,,,,,,,,,,,,,14,2,2.29,80000,5.4
node/12901667664,Rahat Bagh,neighbourhood,,,77.6613684,12.9914863,,,,,,,,,,,,,,,,,,,,,,,,,10,4,3.81,50000,9.4
node/12944083413,Nehru Nagar,neighbourhood,,,77.5755584,12.9869634,,,,,,,,,,,,,,,,,,,,,,,,,13,10,0.49,15000,4.8
node/12948806709,Jogi Colony,neighbourhood,,,77.6128131,12.9309178,,,,,,,,,,,,,,,,,,,,,,,,,14,10,1.62,50000,5.4
